[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:97] Starting a job; no job is presently running
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:98] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-12-28 16:59:47] [class-ss-archive-creation-job.php:116] Pushing first task to queue: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:172] Current task: setup
[2024-12-28 16:59:48] [class-ss-archive-creation-job.php:182] Performing task: setup
[2024-12-28 16:59:48] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-12-28 16:59:48] [class-ss-setup-task.php:33] Creating archive directory: C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187\
[2024-12-28 16:59:48] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/cont/
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.js
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e90abe71-YnZa2M.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.js
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:00] [class-ss-page.php:119] Checking Content Identical:3df3a7642cbe13bdbae85cc6c140cc075e77244a===. Value: FALSE
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js
[2024-12-28 17:00:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:9; Total: 957
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e90b5583-deoxPE.tmp
[2024-12-28 17:00:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?simply_static_page=173
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?simply_static_page=173
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:103] Filesize: 15347 bytes
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e90b5583-deoxPE.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:00] [class-ss-page.php:119] Checking Content Identical:31cd1d49c8c1a67f149483b2f2800b2344e6a9a7===. Value: FALSE
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.css
[2024-12-28 17:00:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:8; Total: 957
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e90c60a0-bhOJhi.tmp
[2024-12-28 17:00:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.css?simply_static_page=174
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.css?simply_static_page=174
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:103] Filesize: 17494 bytes
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.css
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e90c60a0-bhOJhi.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.css
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:00] [class-ss-page.php:119] Checking Content Identical:d7948e05458575a156bd0b11e2871575c9f9dcef===. Value: FALSE
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.min.css
[2024-12-28 17:00:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:7; Total: 957
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e90dad97-yVkKph.tmp
[2024-12-28 17:00:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.min.css?simply_static_page=175
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.min.css?simply_static_page=175
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:103] Filesize: 14773 bytes
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.min.css
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e90dad97-yVkKph.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/e-select2/css/e-select2.min.css
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:00] [class-ss-page.php:119] Checking Content Identical:915cc71a6d35adad5d57287ea5a8db357c7feffe===. Value: FALSE
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.js
[2024-12-28 17:00:00] [class-ss-task.php:58] [PAGES STATUS] Remaining:6; Total: 957
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e90e8387-OIQTno.tmp
[2024-12-28 17:00:00] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.js?simply_static_page=176
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.js?simply_static_page=176
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:103] Filesize: 166531 bytes
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.js
[2024-12-28 17:00:00] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e90e8387-OIQTno.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.js
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:00] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:01] [class-ss-page.php:119] Checking Content Identical:6578a76db4c8a61d3db5e6bbeb98eedc56e5c87d===. Value: FALSE
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.min.js
[2024-12-28 17:00:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 957
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e910c379-5vQOoT.tmp
[2024-12-28 17:00:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.min.js?simply_static_page=177
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.min.js?simply_static_page=177
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:103] Filesize: 76001 bytes
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/javascript
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.min.js
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e910c379-5vQOoT.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/e-select2/js/e-select2.full.min.js
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:01] [class-ss-page.php:119] Checking Content Identical:8262a0b66cc08f003335a52c844f07009b481ea1===. Value: FALSE
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css
[2024-12-28 17:00:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 957
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e911b50a-wg1j3s.tmp
[2024-12-28 17:00:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css?simply_static_page=178
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css?simply_static_page=178
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:103] Filesize: 24342 bytes
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e911b50a-wg1j3s.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.css
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:01] [class-ss-page.php:119] Checking Content Identical:7a6d9d64ca14203493119fe1cb81ac92574ab20d===. Value: FALSE
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css
[2024-12-28 17:00:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 957
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e9130179-dbW4dH.tmp
[2024-12-28 17:00:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?simply_static_page=179
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?simply_static_page=179
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:103] Filesize: 20060 bytes
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e9130179-dbW4dH.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:159] Adding 5 URLs to the queue
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:01] [class-ss-page.php:119] Checking Content Identical:362d5d64abbba8b53092651a45345bc93babe1ba===. Value: FALSE
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/eicons.json
[2024-12-28 17:00:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 957
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e913fe65-mW5rE6.tmp
[2024-12-28 17:00:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/eicons.json?simply_static_page=180
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/eicons.json?simply_static_page=180
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:103] Filesize: 432043 bytes
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/json
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/eicons.json
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e913fe65-mW5rE6.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/eicons/eicons.json
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:01] [class-ss-page.php:119] Checking Content Identical:98c855eccf155e4e7cdb8e9dd48e2f019aad658f===. Value: FALSE
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot
[2024-12-28 17:00:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 957
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cloud\AppData\Local\Temp/67702e9150a17-ITCwYv.tmp
[2024-12-28 17:00:01] [class-ss-page-handler.php:38] URL Prepared:http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?simply_static_page=181
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?simply_static_page=181
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:103] Filesize: 221444 bytes
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: application/vnd.ms-fontobject
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot
[2024-12-28 17:00:01] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cloud\AppData\Local\Temp/67702e9150a17-ITCwYv.tmp to C:\laragon\www\cont/wp-content/uploads\simply-static\temp-files/simply-static-1-1735405187/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-12-28 17:00:01] [class-ss-page.php:119] Checking Content Identical:41d093d064952fcc04848ee5b235df15e8b15261===. Value: FALSE
[2024-12-28 17:00:01] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 100 of 957 pages/files
[2024-12-28 17:00:01] [class-ss-archive-creation-job.php:212] We're not done with the fetch_urls task yet
[2024-12-28 17:00:01] [class-ss-archive-creation-job.php:172] Current task: fetch_urls
[2024-12-28 17:00:01] [class-ss-archive-creation-job.php:182] Performing task: fetch_urls
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:69] Total pages: 957; Pages remaining: 807
[2024-12-28 17:00:01] [class-ss-fetch-urls-task.php:72] URL: http://localhost/cont/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg
[2024-12-28 17:00:01] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 957
